music_num,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1091,23,0.7340000000000001,0.43700000000000006,102656,0.33799999999999997,0.703,D,0.114,-12.57,Major,0.0319,126.76299999999999,4/4,0.0369
1092,43,0.993,0.282,133629,0.00212,0.9640000000000001,F#,0.10400000000000001,-36.251999999999995,Major,0.0491,66.72,4/4,0.0803
1093,71,0.445,0.715,215556,0.71,0.00028399999999999996,E,0.10300000000000001,-9.504,Major,0.43200000000000005,162.043,4/4,0.526
1094,29,0.805,0.48700000000000004,220493,0.45899999999999996,0.7829999999999999,E,0.11,-21.625999999999998,Minor,0.0682,101.971,4/4,0.0353
1095,33,0.889,0.32,639787,0.39399999999999996,0.865,A#,0.0468,-10.185,Major,0.0346,131.233,4/4,0.107
1096,30,0.9570000000000001,0.0648,258147,0.127,0.915,E,0.136,-20.633000000000003,Minor,0.0441,57.188,4/4,0.0323
1097,63,0.0735,0.5760000000000001,226280,0.877,0.00040899999999999997,A,0.27,-4.739,Minor,0.0292,119.965,4/4,0.625
1098,61,0.478,0.727,274938,0.83,0.0,D,0.251,-5.835,Major,0.28600000000000003,91.17399999999999,4/4,0.894
1099,77,0.03,0.873,307773,0.7190000000000001,0.0,C#,0.33299999999999996,-5.9479999999999995,Major,0.248,93.281,4/4,0.858
1100,73,0.015,0.547,261933,0.691,0.105,E,0.14400000000000002,-13.552999999999999,Minor,0.0369,137.148,4/4,0.667
1101,76,0.354,0.645,228227,0.657,5.17e-06,A,0.213,-5.688,Minor,0.0334,104.931,4/4,0.136
1102,64,0.474,0.782,238144,0.762,1.01e-05,F#,0.129,-5.125,Major,0.0274,113.473,4/4,0.7190000000000001
1103,29,0.92,0.109,578787,0.23800000000000002,0.893,C,0.114,-15.120999999999999,Minor,0.0381,75.077,4/4,0.0781
1104,66,0.272,0.5479999999999999,215175,0.8240000000000001,0.0,A#,0.26,-3.5239999999999996,Major,0.0864,156.041,4/4,0.452
1105,61,0.105,0.8859999999999999,211972,0.493,0.0,F,0.10400000000000001,-5.584,Minor,0.057999999999999996,126.977,4/4,0.775
1106,25,0.935,0.48700000000000004,80110,0.308,0.9129999999999999,F,0.113,-17.971,Major,0.0804,136.172,4/4,0.0343
1107,72,0.41700000000000004,0.626,202360,0.41200000000000003,3.55e-06,A,0.048,-7.3389999999999995,Major,0.0292,102.169,3/4,0.209
1108,58,0.0131,0.531,206424,0.915,0.0,E,0.11900000000000001,-5.215,Major,0.0828,141.06,4/4,0.557
1109,55,0.006509999999999999,0.639,184360,0.845,0.0,E,0.0619,-3.7289999999999996,Major,0.0346,94.036,4/4,0.7290000000000001
1110,66,0.425,0.706,201440,0.575,0.0,A,0.122,-6.353,Major,0.0648,90.887,4/4,0.5539999999999999
1111,64,0.121,0.6970000000000001,215167,0.593,0.0,C,0.0835,-5.9270000000000005,Major,0.0914,140.017,4/4,0.243
1112,36,0.937,0.0759,126547,0.0561,0.843,A#,0.10099999999999999,-27.331999999999997,Major,0.0449,177.42700000000002,5/4,0.0374
1113,37,0.7390000000000001,0.139,166330,0.15,0.769,A#,0.109,-25.531,Major,0.0391,84.14200000000001,3/4,0.0358
1114,67,0.00374,0.6609999999999999,201960,0.861,1.15e-06,B,0.32,-5.841,Major,0.0465,106.962,4/4,0.7709999999999999
1115,47,0.374,0.0981,183480,0.38,0.821,F,0.10400000000000001,-16.447,Major,0.0427,176.265,3/4,0.0553
1116,67,0.267,0.55,284147,0.579,0.0289,E,0.358,-8.622,Major,0.0297,120.991,4/4,0.43200000000000005
1117,71,0.0102,0.436,234987,0.562,0.000278,B,0.198,-6.106,Major,0.0278,150.066,4/4,0.24
1118,37,0.951,0.273,487667,0.128,0.9279999999999999,C,0.127,-17.724,Minor,0.0358,109.163,4/4,0.11800000000000001
1119,20,0.971,0.11199999999999999,138053,0.0272,0.66,A#,0.0841,-28.336,Major,0.0411,83.05799999999999,5/4,0.0388
1120,62,0.0498,0.838,292910,0.43,1.59e-05,C#,0.0977,-5.867999999999999,Major,0.281,126.98100000000001,4/4,0.126
1121,77,0.47,0.843,208080,0.435,0.0,G#,0.147,-8.442,Major,0.17800000000000002,120.05799999999999,4/4,0.19
1122,34,0.8420000000000001,0.16699999999999998,272720,0.0878,0.6890000000000001,G,0.0981,-18.141,Major,0.0447,79.505,4/4,0.0394
1123,27,0.9490000000000001,0.409,131467,0.20199999999999999,0.845,F,0.14400000000000002,-15.43,Major,0.037000000000000005,120.135,4/4,0.0584
1124,71,0.152,0.746,243227,0.746,0.0,F,0.27399999999999997,-5.046,Minor,0.102,175.965,4/4,0.733
1125,56,0.475,0.544,171868,0.397,0.000478,F#,0.0564,-8.394,Major,0.0556,109.916,4/4,0.682
1126,61,0.00867,0.799,214851,0.6990000000000001,0.0,D,0.132,-7.694,Major,0.204,142.97899999999998,4/4,0.627
1127,47,0.9790000000000001,0.19899999999999998,129827,0.0974,0.838,A,0.0947,-18.566,Major,0.0373,135.66299999999998,4/4,0.0372
1128,35,0.978,0.504,241551,0.23199999999999998,0.953,G,0.10400000000000001,-15.818,Major,0.0463,104.781,4/4,0.322
1129,63,0.0496,0.693,239453,0.813,0.0,G,0.289,-4.361000000000001,Minor,0.066,90.008,4/4,0.515
1130,27,0.76,0.0599,168205,0.106,0.975,G#,0.10099999999999999,-20.05,Major,0.0419,64.774,3/4,0.0292
1131,69,0.00603,0.879,272080,0.643,1.42e-06,C#,0.0992,-3.7089999999999996,Major,0.0888,120.012,4/4,0.5820000000000001
1132,65,0.00282,0.49700000000000005,198000,0.9229999999999999,0.0,D,0.158,-4.512,Major,0.13699999999999998,181.075,4/4,0.667
1133,38,0.354,0.35700000000000004,134600,0.897,0.915,G,0.156,-9.628,Major,0.308,180.00599999999997,3/4,0.147
1134,28,0.757,0.484,183347,0.256,0.941,A#,0.0718,-19.454,Major,0.0295,140.072,3/4,0.0645
1135,54,0.526,0.0804,211253,0.21600000000000003,0.8340000000000001,D,0.106,-13.003,Minor,0.0371,82.788,4/4,0.0325
1136,66,0.0032700000000000003,0.5870000000000001,260253,0.828,0.0,B,0.331,-5.1080000000000005,Major,0.161,123.90700000000001,4/4,0.494
1137,63,0.10400000000000001,0.584,232507,0.608,0.00024900000000000004,C#,0.113,-8.437999999999999,Major,0.0352,94.976,4/4,0.0633
1138,54,0.983,0.231,120780,0.0119,0.94,G,0.0894,-35.055,Minor,0.0628,134.91,4/4,0.0932
1139,29,0.7829999999999999,0.489,81360,0.0636,0.608,B,0.2,-17.914,Major,0.0309,99.71799999999999,3/4,0.214
1140,65,0.009470000000000001,0.7390000000000001,261933,0.9470000000000001,2.99e-05,B,0.326,-1.915,Minor,0.0412,88.009,4/4,0.763
1141,23,0.721,0.474,162160,0.261,0.866,F,0.109,-14.196,Minor,0.0442,133.046,4/4,0.0721
1142,75,0.191,0.7140000000000001,210818,0.736,0.0,D,0.0553,-3.801,Major,0.0457,149.985,4/4,0.8140000000000001
1143,64,0.324,0.449,180088,0.599,4.09e-06,A,0.114,-6.5089999999999995,Minor,0.0405,119.868,4/4,0.198
1144,28,0.96,0.23,107493,0.0332,0.9640000000000001,E,0.276,-21.679000000000002,Minor,0.0349,79.684,3/4,0.0708
1145,59,0.0158,0.703,157613,0.594,1.93e-05,G,0.0802,-6.996,Major,0.268,123.234,5/4,0.451
1146,66,0.733,0.58,201282,0.41600000000000004,0.0,G,0.185,-4.803,Major,0.0338,117.169,4/4,0.21100000000000002
1147,80,0.615,0.6609999999999999,201000,0.373,0.0,F,0.177,-8.249,Major,0.0505,91.5,4/4,0.523
1148,26,0.9109999999999999,0.20600000000000002,156373,0.133,0.821,G,0.113,-17.014,Minor,0.035,81.535,3/4,0.0434
1149,40,0.613,0.0619,308720,0.0466,0.9790000000000001,F,0.485,-31.148000000000003,Major,0.0461,59.318000000000005,4/4,0.036000000000000004
1150,30,0.963,0.21899999999999997,78106,0.0577,0.616,C,0.19,-25.147,Minor,0.0356,72.30199999999999,4/4,0.0371
1151,36,0.743,0.24,406133,0.033,0.00821,F,0.111,-19.838,Minor,0.0327,97.63,3/4,0.0389
1152,25,0.965,0.0936,49960,0.19699999999999998,0.958,B,0.165,-20.906,Minor,0.0548,79.593,3/4,0.0314
1153,46,0.58,0.20600000000000002,88373,0.205,0.983,C,0.133,-18.637,Major,0.0813,177.38299999999998,3/4,0.0395
1154,70,0.0425,0.493,206209,0.4,1.47e-06,C,0.133,-8.117,Major,0.0261,91.00399999999999,4/4,0.15
1155,30,0.943,0.33899999999999997,930253,0.0373,0.26899999999999996,G,0.0863,-22.418000000000003,Major,0.0397,96.389,4/4,0.0594
1156,63,0.37799999999999995,0.47600000000000003,270413,0.33399999999999996,0.0,F#,0.213,-11.718,Minor,0.38799999999999996,61.361999999999995,4/4,0.0849
1157,62,0.32799999999999996,0.511,208320,0.807,0.000146,F#,0.316,-3.699,Minor,0.0374,127.929,4/4,0.586
1158,65,0.114,0.491,229235,0.48200000000000004,2.78e-06,F,0.626,-6.564,Major,0.0281,112.704,4/4,0.40700000000000003
1159,30,0.895,0.0573,133342,0.0319,0.9570000000000001,G,0.348,-24.816,Major,0.0492,60.658,4/4,0.027999999999999997
1160,29,0.174,0.155,671547,0.174,0.9440000000000001,G#,0.124,-19.715,Minor,0.0433,135.079,4/4,0.0335
1161,27,0.805,0.125,335227,0.0611,0.86,G,0.11800000000000001,-20.449,Major,0.0437,145.92600000000002,4/4,0.0325
1162,61,0.879,0.748,163720,0.573,0.00581,C,0.0989,-6.057,Major,0.0332,110.177,4/4,0.46299999999999997
1163,62,0.0609,0.7020000000000001,207107,0.753,1.38e-06,B,0.41,-2.943,Major,0.24,139.98,4/4,0.45299999999999996
1164,30,0.983,0.616,83973,0.14300000000000002,0.8290000000000001,A,0.0852,-20.77,Major,0.0483,152.957,3/4,0.0933
1165,37,0.816,0.126,140927,0.149,0.7020000000000001,D,0.0807,-16.555,Major,0.040999999999999995,65.653,3/4,0.154
1166,66,0.6409999999999999,0.8390000000000001,135016,0.473,0.000459,A#,0.0939,-7.835,Minor,0.0607,98.73200000000001,4/4,0.0644
1167,23,0.9570000000000001,0.0942,354893,0.122,0.841,F,0.527,-16.567999999999998,Major,0.0469,174.203,4/4,0.0378
1168,36,0.985,0.221,79989,0.007090000000000001,0.94,G,0.11199999999999999,-38.444,Minor,0.0456,69.062,3/4,0.0649
1169,66,0.0656,0.735,178914,0.754,0.0,G#,0.177,-4.4,Major,0.0663,94.971,4/4,0.711
1170,68,0.0329,0.7190000000000001,230373,0.469,0.0,C,0.16899999999999998,-8.792,Major,0.0533,120.085,4/4,0.0851
1171,44,0.98,0.105,145147,0.20800000000000002,0.838,G,0.374,-15.295,Major,0.0381,157.851,3/4,0.0466
1172,40,0.14800000000000002,0.215,350200,0.611,0.852,C#,0.0854,-9.616,Major,0.0418,118.87100000000001,3/4,0.0397
1173,71,0.0414,0.6859999999999999,289560,0.428,0.0,D,0.138,-13.072000000000001,Major,0.192,141.95,4/4,0.32899999999999996
1174,38,0.151,0.498,298945,0.595,0.794,A,0.267,-13.185,Major,0.0361,102.015,4/4,0.133
1175,29,0.0862,0.233,231893,0.506,0.9229999999999999,C,0.10099999999999999,-10.357999999999999,Major,0.0398,137.852,4/4,0.0471
1176,42,0.9670000000000001,0.22399999999999998,126080,0.133,0.8909999999999999,E,0.13699999999999998,-11.28,Minor,0.0308,142.81799999999998,3/4,0.16399999999999998
1177,63,0.0889,0.736,211573,0.903,0.0,A#,0.129,-3.235,Minor,0.127,95.04700000000001,4/4,0.457
1178,57,0.0022600000000000003,0.639,193213,0.843,0.0,C#,0.22699999999999998,-4.734,Minor,0.0464,130.135,4/4,0.546
1179,45,0.99,0.151,152627,0.09,0.9279999999999999,F,0.11,-20.658,Major,0.0374,73.494,3/4,0.0391
1180,39,0.94,0.653,95827,0.451,0.882,C,0.0705,-12.474,Major,0.0321,90.117,4/4,0.515
1181,35,0.861,0.397,341827,0.14400000000000002,0.45899999999999996,F,0.131,-16.348,Major,0.0357,114.96799999999999,4/4,0.125
1182,67,0.106,0.524,161973,0.9129999999999999,0.000131,D#,0.177,-3.069,Minor,0.05,123.936,4/4,0.644
1183,36,0.995,0.259,121000,0.295,0.882,D#,0.136,-14.915,Major,0.0474,114.97200000000001,4/4,0.0835
1184,56,0.139,0.6970000000000001,200453,0.775,0.0,A#,0.0737,-4.106,Major,0.0636,90.015,4/4,0.8220000000000001
1185,28,0.8370000000000001,0.28600000000000003,264760,0.293,0.8,C,0.35100000000000003,-9.669,Major,0.0307,110.694,4/4,0.10300000000000001
1186,49,0.13,0.179,179664,0.345,0.953,E,0.12,-9.546,Major,0.0356,88.178,4/4,0.037000000000000005
1187,41,0.275,0.168,120840,0.0354,0.929,A,0.205,-25.34,Minor,0.0498,113.655,3/4,0.0301
1188,58,0.7829999999999999,0.8370000000000001,210417,0.308,0.0,C,0.0901,-8.21,Major,0.0482,119.956,4/4,0.171
1189,26,0.9540000000000001,0.16899999999999998,315573,0.0857,0.927,F#,0.121,-25.335,Minor,0.0425,127.99700000000001,3/4,0.0343
1190,81,0.153,0.7020000000000001,190916,0.914,0.0,G,0.0625,-2.9339999999999997,Minor,0.0376,96.991,4/4,0.563
1191,60,0.7020000000000001,0.615,218787,0.7190000000000001,0.09699999999999999,F#,0.14800000000000002,-8.193999999999999,Minor,0.0325,94.988,4/4,0.6779999999999999
1192,32,0.932,0.115,331133,0.109,0.868,C#,0.10400000000000001,-20.272000000000002,Major,0.0436,69.615,4/4,0.0295
1193,33,0.515,0.507,197547,0.6759999999999999,0.843,G,0.0796,-15.908,Major,0.0376,90.204,4/4,0.322
1194,78,0.201,0.762,195493,0.74,0.0,C#,0.275,-4.72,Minor,0.226,167.88099999999997,4/4,0.961
1195,70,0.54,0.7909999999999999,345213,0.557,0.0,G,0.10300000000000001,-9.622,Minor,0.0698,119.973,4/4,0.284
1196,75,0.0282,0.6709999999999999,189127,0.9159999999999999,0.00762,F#,0.24,-4.013999999999999,Minor,0.0397,126.01,4/4,0.8029999999999999
1197,29,0.992,0.6459999999999999,124944,0.158,0.955,D,0.11699999999999999,-19.137,Major,0.0632,122.85600000000001,3/4,0.561
1198,23,0.993,0.25,86030,0.00952,0.799,D,0.0975,-28.256,Minor,0.0408,57.588,4/4,0.0384
1199,70,0.121,0.7190000000000001,191493,0.645,0.00316,D,0.36200000000000004,-6.141,Minor,0.0358,123.02,4/4,0.69
1200,26,0.9179999999999999,0.139,303307,0.157,0.8909999999999999,A,0.10400000000000001,-16.137,Minor,0.0359,51.68,4/4,0.11599999999999999
1201,31,0.711,0.5660000000000001,286533,0.354,0.0,D#,0.0747,-10.901,Major,0.0474,126.056,4/4,0.24
1202,60,0.0002,0.504,308347,0.682,0.00205,A,0.147,-5.702000000000001,Major,0.0332,123.848,4/4,0.207
1203,28,0.927,0.408,101320,0.14800000000000002,0.95,A,0.0939,-20.047,Major,0.0311,83.956,4/4,0.10400000000000001
1204,25,0.131,0.11800000000000001,108613,0.345,0.9640000000000001,G#,0.10800000000000001,-13.54,Major,0.0424,151.636,4/4,0.0567
1205,60,0.0634,0.79,248050,0.43799999999999994,0.0,C#,0.1,-6.462000000000001,Major,0.133,90.022,4/4,0.247
1206,73,0.000276,0.583,218589,0.778,0.0,F,0.621,-4.766,Major,0.0403,122.053,4/4,0.446
1207,26,0.823,0.40700000000000003,100632,0.14,0.895,C,0.0977,-20.924,Major,0.0329,127.014,4/4,0.113
1208,63,0.0030399999999999997,0.932,167853,0.7020000000000001,1.87e-05,G,0.267,-3.4589999999999996,Minor,0.0903,143.001,4/4,0.53
1209,34,0.851,0.175,318400,0.11699999999999999,0.877,F,0.098,-16.666,Major,0.0426,84.93299999999999,4/4,0.0393
1210,35,0.375,0.244,240640,0.47100000000000003,0.8340000000000001,F#,0.29,-14.616,Major,0.0522,119.954,4/4,0.0932
1211,47,0.9570000000000001,0.271,72200,0.365,0.847,A#,0.17300000000000001,-13.716,Minor,0.0351,62.028,4/4,0.322
1212,64,0.637,0.6459999999999999,220627,0.431,6.99e-06,F#,0.113,-8.517000000000001,Major,0.0262,90.03399999999999,4/4,0.292
1213,68,0.527,0.7979999999999999,236727,0.556,0.00035299999999999996,B,0.0959,-8.597000000000001,Major,0.0303,109.994,4/4,0.627
1214,73,0.601,0.883,166849,0.8170000000000001,0.00449,C,0.11,-5.414,Major,0.235,128.078,4/4,0.595
1215,61,0.0365,0.768,190437,0.586,0.0,B,0.16899999999999998,-4.099,Major,0.0402,135.002,4/4,0.0672
1216,69,0.0379,0.6779999999999999,185907,0.8390000000000001,0.0,G,0.0742,-3.617,Major,0.0394,104.95200000000001,4/4,0.772
1217,63,0.373,0.48,178920,0.643,1.1599999999999999e-05,G#,0.179,-7.62,Minor,0.217,117.443,5/4,0.237
1218,73,0.3,0.484,230027,0.716,0.00214,F,0.11199999999999999,-7.193,Minor,0.16699999999999998,184.13099999999997,4/4,0.365
1219,25,0.912,0.431,62133,0.198,0.929,F,0.109,-27.055,Minor,0.295,134.054,4/4,0.11
1220,20,0.779,0.141,141933,0.126,0.965,G,0.16899999999999998,-22.708000000000002,Major,0.0484,140.704,4/4,0.0325
1221,49,0.317,0.431,127467,0.466,0.948,D,0.0776,-13.147,Minor,0.0316,89.706,3/4,0.321
1222,29,0.243,0.21600000000000003,164493,0.506,0.922,D,0.43799999999999994,-11.559000000000001,Major,0.0432,74.582,4/4,0.19399999999999998
1223,72,0.0008320000000000001,0.809,167410,0.461,4.429999999999999e-05,A#,0.14300000000000002,-5.6770000000000005,Minor,0.0907,85.992,4/4,0.325
1224,60,0.126,0.7829999999999999,186373,0.662,0.0,G,0.10099999999999999,-6.124,Major,0.0415,96.98700000000001,4/4,0.523
1225,10,0.9690000000000001,0.0773,167667,0.0631,0.73,A,0.0987,-23.185,Minor,0.045,81.05,4/4,0.0338
1226,66,0.00379,0.737,316813,0.88,0.00351,F#,0.41700000000000004,-6.449,Major,0.0433,115.99799999999999,4/4,0.32899999999999996
1227,52,0.716,0.43,261947,0.41700000000000004,0.574,D,0.24600000000000002,-12.894,Minor,0.0399,99.713,4/4,0.295
1228,74,0.914,0.528,157467,0.29100000000000004,0.0,A#,0.121,-9.696,Major,0.0401,76.805,4/4,0.355
1229,27,0.905,0.16,128640,0.11599999999999999,0.828,F,0.0865,-19.58,Major,0.0413,108.852,4/4,0.0349
1230,73,0.009000000000000001,0.72,204640,0.672,0.0,G,0.23199999999999998,-6.852,Major,0.0551,124.986,4/4,0.705
1231,23,0.987,0.191,137666,0.0764,0.853,D#,0.6940000000000001,-29.185,Minor,0.0404,81.805,3/4,0.12
1232,37,0.993,0.44,154533,0.0915,0.96,A,0.134,-26.455,Minor,0.0389,136.33,4/4,0.109
1233,31,0.9470000000000001,0.276,147853,0.0911,0.898,F,0.139,-24.646,Major,0.0413,109.911,4/4,0.034
1234,24,0.9640000000000001,0.131,155133,0.0162,0.9079999999999999,A,0.0792,-21.182,Minor,0.0381,68.70100000000001,4/4,0.0472
1235,62,0.0558,0.484,224080,0.599,0.0,G,0.0834,-5.928999999999999,Major,0.04,104.836,4/4,0.17
1236,33,0.9590000000000001,0.718,94293,0.327,0.157,C,0.0937,-9.074,Major,0.0494,116.006,4/4,0.147
1237,67,0.439,0.508,264547,0.596,9.84e-06,E,0.111,-9.033999999999999,Minor,0.0334,79.36,4/4,0.4
1238,80,0.209,0.642,222045,0.8809999999999999,0.0,B,0.21,-3.537,Major,0.0393,138.03,4/4,0.9129999999999999
1239,24,0.9890000000000001,0.507,103587,0.0879,0.927,D,0.10300000000000001,-27.566,Minor,0.0347,112.11,4/4,0.287
1240,47,0.9329999999999999,0.102,83520,0.0677,0.782,G,0.0873,-35.073,Major,0.0625,216.429,4/4,0.0639
1241,34,0.973,0.125,105533,0.0314,0.9570000000000001,A,0.114,-22.334,Minor,0.0392,67.563,3/4,0.0383
1242,34,0.917,0.375,145067,0.335,0.8759999999999999,C,0.225,-14.296,Major,0.037000000000000005,112.905,4/4,0.115
1243,65,0.124,0.667,217104,0.873,0.0,A#,0.0725,-5.605,Major,0.314,81.05199999999999,4/4,0.799
1244,66,0.0102,0.705,299960,0.7120000000000001,0.0008550000000000001,F#,0.1,-6.156000000000001,Major,0.0385,97.512,4/4,0.62
1245,67,0.04,0.6890000000000001,194811,0.57,0.0,F,0.106,-6.728,Minor,0.0419,94.061,4/4,0.524
1246,71,0.313,0.674,199179,0.6940000000000001,7.17e-06,A,0.0752,-7.0760000000000005,Minor,0.109,101.993,4/4,0.203
1247,56,0.483,0.716,165907,0.512,0.0,C#,0.0928,-6.257000000000001,Major,0.0331,104.95700000000001,3/4,0.326
1248,71,0.00324,0.5820000000000001,276320,0.9520000000000001,0.0,F,0.223,-3.8480000000000003,Major,0.0731,103.027,4/4,0.655
1249,64,0.0485,0.696,225080,0.7340000000000001,0.0,G,0.183,-5.294,Major,0.0298,107.98700000000001,4/4,0.711
1250,53,0.937,0.0619,331476,0.172,0.9520000000000001,A#,0.17,-20.773000000000003,Major,0.0404,65.40899999999999,3/4,0.0442
1251,37,0.914,0.38799999999999996,81032,0.335,0.897,D,0.114,-23.392,Minor,0.0391,68.988,4/4,0.17300000000000001
1252,35,0.9690000000000001,0.544,206240,0.255,0.935,A,0.111,-17.874000000000002,Minor,0.0276,90.094,4/4,0.54
1253,63,0.759,0.489,272573,0.57,2.1000000000000002e-06,C#,0.179,-10.290999999999999,Major,0.306,185.516,4/4,0.584
1254,63,0.00935,0.58,216760,0.748,0.0,E,0.753,-5.433,Major,0.0323,109.781,4/4,0.584
1255,58,0.293,0.621,192000,0.948,9.68e-05,B,0.423,-1.6380000000000001,Minor,0.0653,125.014,4/4,0.366
1256,63,0.813,0.488,228468,0.188,1.62e-06,A#,0.0966,-13.460999999999999,Major,0.0357,121.522,4/4,0.345
1257,27,0.987,0.19399999999999998,93931,0.0456,0.978,F#,0.0903,-26.287,Major,0.0349,91.259,4/4,0.0348
1258,66,0.932,0.13,391160,0.086,0.912,A#,0.10800000000000001,-21.92,Major,0.0373,90.223,4/4,0.0375
1259,67,0.215,0.684,216893,0.455,1.08e-06,F,0.263,-8.216000000000001,Major,0.0307,97.956,4/4,0.48700000000000004
1260,67,0.0632,0.6709999999999999,233785,0.46399999999999997,0.073,C#,0.0711,-9.277000000000001,Major,0.149,79.509,4/4,0.131
1261,29,0.564,0.125,468360,0.29600000000000004,0.716,G,0.40700000000000003,-13.76,Major,0.0426,76.596,4/4,0.0882
1262,25,0.9890000000000001,0.299,132173,0.0128,0.945,D,0.102,-29.555999999999997,Minor,0.0354,76.04,4/4,0.0802
1263,69,0.187,0.8809999999999999,266067,0.622,0.0,C#,0.10300000000000001,-4.149,Major,0.215,91.98899999999999,4/4,0.633
1264,38,0.757,0.441,111027,0.278,0.88,B,0.1,-30.219,Minor,0.059000000000000004,113.95700000000001,4/4,0.0339
1265,76,0.732,0.428,280000,0.276,5.33e-06,E,0.11699999999999999,-11.729000000000001,Major,0.0312,99.195,1/4,0.0382
1266,50,0.527,0.519,117960,0.662,3.14e-06,A,0.106,-4.398,Minor,0.0513,90.22200000000001,4/4,0.607
1267,44,0.9329999999999999,0.201,125153,0.163,0.899,G#,0.10800000000000001,-17.508,Minor,0.0393,81.758,4/4,0.0367
1268,68,0.13699999999999998,0.731,179231,0.614,1.3000000000000001e-05,G,0.151,-7.525,Minor,0.0628,80.025,4/4,0.508
1269,43,0.858,0.512,85027,0.214,0.972,D#,0.109,-18.445,Major,0.0426,95.02799999999999,4/4,0.36
1270,27,0.18100000000000002,0.14,128533,0.36200000000000004,0.924,A#,0.0933,-13.972000000000001,Major,0.043,82.274,4/4,0.145
1271,65,0.0317,0.863,169489,0.613,0.0,C#,0.106,-6.005,Major,0.10099999999999999,85.012,4/4,0.41100000000000003
1272,61,0.39799999999999996,0.736,186450,0.423,0.0,G,0.10800000000000001,-6.934,Major,0.0428,94.919,4/4,0.34600000000000003
1273,58,0.8809999999999999,0.22699999999999998,321067,0.264,0.9,C,0.114,-14.905,Major,0.0325,84.986,4/4,0.228
1274,36,0.608,0.29,76733,0.336,0.773,C#,0.0995,-17.154,Major,0.042,60.285,3/4,0.268
1275,35,0.885,0.256,90720,0.11900000000000001,0.871,D,0.165,-31.2,Minor,0.0484,73.97800000000001,4/4,0.0355
1276,23,0.976,0.146,126920,0.0723,0.878,D#,0.08800000000000001,-17.891,Major,0.0441,67.546,3/4,0.0354
1277,63,0.032,0.8220000000000001,323303,0.813,0.0,G,0.107,-6.736000000000001,Major,0.29100000000000004,95.12200000000001,4/4,0.35700000000000004
1278,61,0.47100000000000003,0.63,181771,0.382,0.0,D#,0.17600000000000002,-5.535,Minor,0.0558,97.706,5/4,0.5539999999999999
1279,30,0.9940000000000001,0.48100000000000004,70227,0.205,0.935,D#,0.11599999999999999,-22.023000000000003,Major,0.0424,112.26100000000001,3/4,0.0396
1280,27,0.91,0.17300000000000001,124933,0.10800000000000001,0.684,F,0.0784,-18.593,Minor,0.0391,111.648,3/4,0.0374
1281,34,0.262,0.387,463341,0.6609999999999999,0.8290000000000001,A,0.10800000000000001,-11.284,Minor,0.0445,144.997,4/4,0.174
1282,24,0.9840000000000001,0.3,201067,0.0446,0.847,A,0.0995,-18.29,Major,0.0392,63.153999999999996,4/4,0.0555
1283,31,0.6459999999999999,0.0753,286197,0.156,0.9490000000000001,D,0.124,-23.105,Major,0.0398,79.90100000000001,4/4,0.0332
1284,62,0.6729999999999999,0.529,217320,0.385,0.0,C#,0.13,-7.517,Major,0.0288,89.999,4/4,0.168
1285,61,0.99,0.23,200000,0.0511,0.852,F#,0.377,-25.311,Major,0.0469,176.782,3/4,0.0483
1286,35,0.83,0.0701,249587,0.0436,0.899,C,0.0367,-22.568,Minor,0.0366,77.143,4/4,0.0419
1287,83,0.16,0.769,249609,0.838,0.0,D,0.0935,-5.2379999999999995,Major,0.0633,93.99600000000001,4/4,0.602
1288,48,0.9229999999999999,0.213,324027,0.0262,0.871,A#,0.0585,-28.554000000000002,Minor,0.0419,123.639,3/4,0.0454
1289,61,0.637,0.6609999999999999,210369,0.381,8.159999999999999e-05,E,0.0976,-8.052,Minor,0.0355,86.07799999999999,4/4,0.19
1290,74,0.865,0.8170000000000001,123884,0.551,0.000151,G,0.10099999999999999,-9.33,Minor,0.133,109.96600000000001,4/4,0.142
1291,72,0.115,0.725,208475,0.94,0.0043100000000000005,F,0.0864,-2.32,Minor,0.0435,127.051,4/4,0.905
1292,62,0.7490000000000001,0.569,218320,0.38,0.0,C,0.159,-10.289000000000001,Major,0.14400000000000002,117.958,4/4,0.419
1293,38,0.027000000000000003,0.23199999999999998,204493,0.526,0.907,G,0.0994,-9.898,Major,0.0382,82.51899999999999,4/4,0.1
1294,66,0.00373,0.5920000000000001,250173,0.562,3.229999999999999e-05,A#,0.223,-6.869,Minor,0.0239,90.16,4/4,0.20800000000000002
1295,32,0.938,0.152,176253,0.0502,0.925,F,0.11199999999999999,-31.858,Major,0.0365,77.229,4/4,0.0346
1296,61,0.375,0.36,237577,0.5329999999999999,0.0,D#,0.0768,-4.394,Major,0.0302,92.854,4/4,0.42100000000000004
1297,74,0.17600000000000002,0.7140000000000001,222227,0.735,0.0006219999999999999,E,0.115,-7.125,Minor,0.0306,123.57,4/4,0.68
1298,71,0.17,0.687,178813,0.6409999999999999,0.0,B,0.111,-5.814,Major,0.03,120.04,4/4,0.6629999999999999
1299,52,0.0608,0.166,534747,0.7859999999999999,0.9470000000000001,D,0.0878,-7.261,Minor,0.0531,180.12,3/4,0.313
1300,30,0.778,0.321,148200,0.135,0.768,D#,0.17,-20.975,Major,0.0303,79.018,4/4,0.191
